No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,day_of_week,is_weekend
11034,2014,6,3,17,46.0,46.0,13.0,32.0,900.0,200.0,30.1,999.8,14.2,0.0,S,0.5,Aotizhongxin,2014-06-03 17:00:00,Tuesday,False
11035,2014,6,3,18,51.0,51.0,13.0,36.0,900.0,201.0,28.8,1000.2,14.2,0.0,SSW,1.4,Aotizhongxin,2014-06-03 18:00:00,Tuesday,False
11036,2014,6,3,19,57.0,57.0,12.0,45.0,1000.0,186.0,27.6,1000.9,13.9,0.0,SW,1.7,Aotizhongxin,2014-06-03 19:00:00,Tuesday,False
11037,2014,6,3,20,48.0,48.0,8.0,49.0,700.0,147.0,25.9,1001.4,14.7,0.0,WSW,0.6,Aotizhongxin,2014-06-03 20:00:00,Tuesday,False
11038,2014,6,3,21,50.0,50.0,6.0,64.0,700.0,99.0,23.3,1001.9,16.3,0.0,SW,0.0,Aotizhongxin,2014-06-03 21:00:00,Tuesday,False
11039,2014,6,3,22,56.0,56.0,5.0,97.0,800.0,52.0,22.9,1002.2,14.7,0.0,S,0.8,Aotizhongxin,2014-06-03 22:00:00,Tuesday,False
11040,2014,6,3,23,57.0,57.0,6.0,96.0,800.0,54.0,24.5,1002.2,14.0,0.0,S,2.4,Aotizhongxin,2014-06-03 23:00:00,Tuesday,False
11041,2014,6,4,0,51.0,51.0,10.0,72.0,800.0,72.0,22.3,1002.1,15.9,0.0,WSW,1.5,Aotizhongxin,2014-06-04 00:00:00,Wednesday,False
11042,2014,6,4,1,50.0,50.0,13.0,69.0,800.0,60.0,20.8,1002.3,15.8,0.0,E,0.0,Aotizhongxin,2014-06-04 01:00:00,Wednesday,False
11043,2014,6,4,2,54.0,54.0,15.0,108.0,800.0,13.0,20.0,1002.0,16.4,0.0,NE,0.0,Aotizhongxin,2014-06-04 02:00:00,Wednesday,False
11044,2014,6,4,3,53.0,53.0,13.0,91.0,900.0,18.0,20.4,1001.7,16.6,0.0,NE,0.6,Aotizhongxin,2014-06-04 03:00:00,Wednesday,False
11045,2014,6,4,4,61.0,61.0,9.0,123.0,900.0,2.0,20.4,1001.8,16.4,0.0,ENE,0.0,Aotizhongxin,2014-06-04 04:00:00,Wednesday,False
11046,2014,6,4,5,70.0,70.0,5.0,127.0,800.0,2.0,20.9,1001.8,17.1,0.0,ENE,0.8,Aotizhongxin,2014-06-04 05:00:00,Wednesday,False
11047,2014,6,4,6,74.0,74.0,5.0,119.0,800.0,2.0,21.9,1002.1,17.9,0.0,N,0.0,Aotizhongxin,2014-06-04 06:00:00,Wednesday,False
11048,2014,6,4,7,83.0,83.0,7.0,106.0,900.0,13.0,23.7,1001.8,17.0,0.0,NE,0.7,Aotizhongxin,2014-06-04 07:00:00,Wednesday,False
11049,2014,6,4,8,90.0,90.0,11.0,83.0,900.0,36.0,26.1,1001.7,17.2,0.0,SSW,0.5,Aotizhongxin,2014-06-04 08:00:00,Wednesday,False
11050,2014,6,4,9,96.0,96.0,16.0,100.0,1100.0,33.0,27.6,1001.3,15.9,0.0,SW,1.0,Aotizhongxin,2014-06-04 09:00:00,Wednesday,False
11051,2014,6,4,10,84.0,84.0,20.0,85.0,1000.0,68.0,27.8,1000.8,15.1,0.0,WSW,2.0,Aotizhongxin,2014-06-04 10:00:00,Wednesday,False
11052,2014,6,4,11,61.0,61.0,13.0,61.0,700.0,109.0,28.0,1000.1,16.3,0.0,S,1.7,Aotizhongxin,2014-06-04 11:00:00,Wednesday,False
11053,2014,6,4,12,43.0,43.0,9.0,33.0,500.0,139.0,29.7,999.6,15.4,0.0,S,1.4,Aotizhongxin,2014-06-04 12:00:00,Wednesday,False
11054,2014,6,4,13,42.0,42.0,8.0,26.0,500.0,157.0,30.1,998.8,15.4,0.0,WSW,2.6,Aotizhongxin,2014-06-04 13:00:00,Wednesday,False
11055,2014,6,4,14,45.0,45.0,9.0,25.0,500.0,186.0,28.7,998.7,14.9,0.0,WSW,1.8,Aotizhongxin,2014-06-04 14:00:00,Wednesday,False
11056,2014,6,4,15,53.0,53.0,9.0,31.0,700.0,204.0,27.8,998.9,15.8,0.0,WSW,2.1,Aotizhongxin,2014-06-04 15:00:00,Wednesday,False
11057,2014,6,4,16,52.0,52.0,7.0,41.0,700.0,184.0,27.7,998.6,15.0,0.0,WSW,1.9,Aotizhongxin,2014-06-04 16:00:00,Wednesday,False
11058,2014,6,4,17,46.0,46.0,8.0,51.0,600.0,152.0,26.9,998.6,17.1,0.0,W,2.7,Aotizhongxin,2014-06-04 17:00:00,Wednesday,False
11059,2014,6,4,18,49.0,49.0,8.0,53.0,600.0,141.0,26.6,998.6,16.5,0.0,WSW,1.6,Aotizhongxin,2014-06-04 18:00:00,Wednesday,False
11060,2014,6,4,19,50.0,50.0,6.0,45.0,500.0,145.0,26.1,998.9,16.9,0.0,SW,0.9,Aotizhongxin,2014-06-04 19:00:00,Wednesday,False
11061,2014,6,4,20,48.0,48.0,6.0,47.0,500.0,125.0,24.0,999.2,17.7,0.0,WSW,0.0,Aotizhongxin,2014-06-04 20:00:00,Wednesday,False
11062,2014,6,4,21,46.0,46.0,5.0,46.0,500.0,115.0,23.4,999.4,17.2,0.0,WSW,0.0,Aotizhongxin,2014-06-04 21:00:00,Wednesday,False
11063,2014,6,4,22,53.0,53.0,6.0,96.0,600.0,52.0,23.2,999.6,19.4,0.0,SSW,0.0,Aotizhongxin,2014-06-04 22:00:00,Wednesday,False
11064,2014,6,4,23,48.0,48.0,7.0,78.0,500.0,68.0,22.7,999.7,18.9,0.0,E,0.2,Aotizhongxin,2014-06-04 23:00:00,Wednesday,False
11065,2014,6,5,0,49.0,49.0,5.0,52.0,500.0,83.0,22.7,999.2,18.2,0.0,SE,0.0,Aotizhongxin,2014-06-05 00:00:00,Thursday,False
11066,2014,6,5,1,47.0,47.0,4.0,58.0,500.0,71.0,21.7,999.1,18.9,0.0,E,0.0,Aotizhongxin,2014-06-05 01:00:00,Thursday,False
11067,2014,6,5,2,45.0,45.0,6.0,44.0,500.0,55.0,20.6,999.3,19.1,0.0,SSE,0.0,Aotizhongxin,2014-06-05 02:00:00,Thursday,False
11068,2014,6,5,3,96.0,96.0,6.0,94.0,600.0,2.0,19.9,999.9,19.2,0.0,SE,0.0,Aotizhongxin,2014-06-05 03:00:00,Thursday,False
11069,2014,6,5,4,94.0,94.0,7.0,97.0,700.0,2.0,19.7,1000.1,18.2,0.0,ENE,1.1,Aotizhongxin,2014-06-05 04:00:00,Thursday,False
11071,2014,6,5,6,74.0,74.0,6.0,96.0,700.0,2.0,22.2,1000.4,18.8,0.0,E,0.2,Aotizhongxin,2014-06-05 06:00:00,Thursday,False
11072,2014,6,5,7,94.0,94.0,8.0,95.0,1100.0,2.0,24.2,1000.7,19.9,0.0,ENE,1.3,Aotizhongxin,2014-06-05 07:00:00,Thursday,False
11073,2014,6,5,8,103.0,103.0,10.0,102.0,1200.0,7.0,26.5,1000.3,18.4,0.0,E,1.5,Aotizhongxin,2014-06-05 08:00:00,Thursday,False
11074,2014,6,5,9,98.0,98.0,15.0,87.0,1200.0,39.0,28.7,999.9,17.9,0.0,NW,0.8,Aotizhongxin,2014-06-05 09:00:00,Thursday,False
11075,2014,6,5,10,89.0,89.0,26.0,58.0,900.0,87.0,30.1,999.6,18.2,0.0,ESE,1.0,Aotizhongxin,2014-06-05 10:00:00,Thursday,False
11076,2014,6,5,11,64.0,64.0,29.0,29.0,600.0,132.0,31.4,998.9,15.8,0.0,ENE,0.8,Aotizhongxin,2014-06-05 11:00:00,Thursday,False
11077,2014,6,5,12,53.0,53.0,20.0,24.0,500.0,161.0,31.9,998.3,14.1,0.0,SSW,0.7,Aotizhongxin,2014-06-05 12:00:00,Thursday,False
11078,2014,6,5,13,48.0,48.0,14.0,25.0,600.0,185.0,32.7,997.9,14.8,0.0,SSE,0.2,Aotizhongxin,2014-06-05 13:00:00,Thursday,False
11079,2014,6,5,14,42.0,42.0,13.0,19.0,400.0,189.0,33.7,997.0,17.4,0.0,ENE,0.7,Aotizhongxin,2014-06-05 14:00:00,Thursday,False
11080,2014,6,5,15,45.0,45.0,11.0,21.0,500.0,203.0,33.1,996.6,15.6,0.0,W,2.4,Aotizhongxin,2014-06-05 15:00:00,Thursday,False
11081,2014,6,5,16,54.0,54.0,12.0,31.0,500.0,212.0,32.6,996.1,15.6,0.0,WNW,3.0,Aotizhongxin,2014-06-05 16:00:00,Thursday,False
11082,2014,6,5,17,62.0,62.0,12.0,37.0,600.0,253.0,31.6,996.1,17.1,0.0,WSW,2.3,Aotizhongxin,2014-06-05 17:00:00,Thursday,False
11083,2014,6,5,18,63.0,63.0,10.0,47.0,600.0,256.0,30.9,996.2,16.1,0.0,WSW,2.5,Aotizhongxin,2014-06-05 18:00:00,Thursday,False
11084,2014,6,5,19,60.0,60.0,9.0,53.0,600.0,222.0,29.9,996.5,17.0,0.0,WSW,1.2,Aotizhongxin,2014-06-05 19:00:00,Thursday,False
11085,2014,6,5,20,69.0,69.0,7.0,63.0,600.0,165.0,29.5,997.2,17.0,0.0,WSW,1.9,Aotizhongxin,2014-06-05 20:00:00,Thursday,False
11086,2014,6,5,21,64.0,64.0,7.0,66.0,600.0,143.0,28.8,997.3,17.3,0.0,SW,1.1,Aotizhongxin,2014-06-05 21:00:00,Thursday,False
11087,2014,6,5,22,74.0,74.0,7.0,80.0,700.0,119.0,28.2,997.1,17.1,0.0,WSW,1.5,Aotizhongxin,2014-06-05 22:00:00,Thursday,False
11088,2014,6,5,23,85.0,85.0,8.0,81.0,700.0,119.0,27.6,997.3,17.5,0.0,WSW,1.4,Aotizhongxin,2014-06-05 23:00:00,Thursday,False
11089,2014,6,6,0,88.0,88.0,10.0,76.0,700.0,121.0,24.8,997.8,19.0,0.0,SSW,0.0,Aotizhongxin,2014-06-06 00:00:00,Friday,False
11090,2014,6,6,1,84.0,84.0,10.0,80.0,700.0,99.0,23.7,997.7,19.0,0.0,ESE,0.0,Aotizhongxin,2014-06-06 01:00:00,Friday,False
11091,2014,6,6,2,96.0,96.0,10.0,87.0,800.0,67.0,22.9,997.6,18.9,0.0,ENE,0.7,Aotizhongxin,2014-06-06 02:00:00,Friday,False
11092,2014,6,6,3,108.0,108.0,9.0,112.0,900.0,24.0,23.0,997.9,20.1,0.0,ENE,1.5,Aotizhongxin,2014-06-06 03:00:00,Friday,False
11093,2014,6,6,4,115.0,115.0,7.0,85.0,1400.0,13.0,22.7,998.7,19.9,0.0,ENE,1.2,Aotizhongxin,2014-06-06 04:00:00,Friday,False
11094,2014,6,6,5,96.0,96.0,8.0,67.0,1000.0,8.0,22.9,998.7,19.1,0.0,ENE,1.8,Aotizhongxin,2014-06-06 05:00:00,Friday,False
11095,2014,6,6,6,85.0,85.0,8.0,46.0,800.0,30.0,23.0,998.6,19.2,0.0,ENE,1.6,Aotizhongxin,2014-06-06 06:00:00,Friday,False
11096,2014,6,6,7,88.0,88.0,10.0,47.0,1000.0,31.0,24.1,998.7,19.8,0.0,E,0.4,Aotizhongxin,2014-06-06 07:00:00,Friday,False
11097,2014,6,6,8,94.0,94.0,15.0,60.0,1700.0,24.0,25.4,998.3,20.2,0.0,NNE,1.3,Aotizhongxin,2014-06-06 08:00:00,Friday,False
11098,2014,6,6,9,104.0,104.0,20.0,65.0,2300.0,34.0,26.1,998.1,20.0,0.0,NE,2.2,Aotizhongxin,2014-06-06 09:00:00,Friday,False
11099,2014,6,6,10,120.0,120.0,27.0,71.0,2700.0,50.0,25.8,998.1,19.9,0.0,NE,2.4,Aotizhongxin,2014-06-06 10:00:00,Friday,False
11100,2014,6,6,11,121.0,121.0,31.0,70.0,2700.0,71.0,19.9,999.9,19.1,8.2,NNE,3.2,Aotizhongxin,2014-06-06 11:00:00,Friday,False
11101,2014,6,6,12,98.0,98.0,29.0,60.0,2000.0,82.0,19.5,999.4,19.5,6.6,NNE,2.7,Aotizhongxin,2014-06-06 12:00:00,Friday,False
11102,2014,6,6,13,5.0,5.0,8.0,21.0,300.0,53.0,18.7,999.5,18.4,5.4,NNE,2.1,Aotizhongxin,2014-06-06 13:00:00,Friday,False
11103,2014,6,6,14,7.0,7.0,5.0,22.0,200.0,55.0,18.6,998.9,18.3,4.6,ENE,2.3,Aotizhongxin,2014-06-06 14:00:00,Friday,False
11104,2014,6,6,15,7.0,7.0,4.0,21.0,200.0,68.0,18.4,998.4,18.1,0.3,NE,2.4,Aotizhongxin,2014-06-06 15:00:00,Friday,False
11105,2014,6,6,16,6.0,6.0,4.0,22.0,200.0,63.0,18.6,998.9,17.9,0.0,E,1.5,Aotizhongxin,2014-06-06 16:00:00,Friday,False
11106,2014,6,6,17,9.0,9.0,3.0,25.0,200.0,56.0,19.0,999.1,18.0,0.0,E,1.3,Aotizhongxin,2014-06-06 17:00:00,Friday,False
11107,2014,6,6,18,7.0,7.0,2.0,36.0,300.0,40.0,19.8,999.4,18.1,0.1,ENE,0.6,Aotizhongxin,2014-06-06 18:00:00,Friday,False
11108,2014,6,6,19,9.0,9.0,2.0,45.0,400.0,35.0,18.3,999.7,17.5,0.0,ENE,1.1,Aotizhongxin,2014-06-06 19:00:00,Friday,False
11109,2014,6,6,20,8.0,8.0,2.0,44.0,400.0,35.0,17.5,1000.0,16.7,0.0,NE,0.6,Aotizhongxin,2014-06-06 20:00:00,Friday,False
11110,2014,6,6,21,12.0,12.0,3.0,44.0,300.0,35.0,17.1,999.8,16.6,0.0,ENE,0.7,Aotizhongxin,2014-06-06 21:00:00,Friday,False
11111,2014,6,6,22,13.0,13.0,2.0,40.0,300.0,33.0,16.3,999.7,16.1,0.0,NNW,0.0,Aotizhongxin,2014-06-06 22:00:00,Friday,False
11112,2014,6,6,23,16.0,16.0,2.0,44.0,300.0,23.0,16.5,999.7,16.5,0.0,ENE,0.2,Aotizhongxin,2014-06-06 23:00:00,Friday,False
11113,2014,6,7,0,27.0,27.0,2.0,57.0,400.0,2.0,16.2,999.3,16.2,0.0,E,0.5,Aotizhongxin,2014-06-07 00:00:00,Saturday,True
11114,2014,6,7,1,23.0,23.0,2.0,65.0,400.0,2.0,15.9,999.0,15.9,0.0,SE,0.1,Aotizhongxin,2014-06-07 01:00:00,Saturday,True
11115,2014,6,7,2,24.0,24.0,3.0,61.0,400.0,2.0,15.5,999.3,15.5,0.0,ENE,0.4,Aotizhongxin,2014-06-07 02:00:00,Saturday,True
11116,2014,6,7,3,26.0,26.0,3.0,52.0,500.0,2.0,14.9,999.4,14.9,0.0,NNE,0.0,Aotizhongxin,2014-06-07 03:00:00,Saturday,True
11117,2014,6,7,4,13.0,13.0,2.0,54.0,800.0,3.0,14.7,999.5,14.7,0.0,N,0.0,Aotizhongxin,2014-06-07 04:00:00,Saturday,True
11118,2014,6,7,5,8.0,8.0,2.0,36.0,100.0,31.0,15.2,999.7,15.2,0.0,NE,0.1,Aotizhongxin,2014-06-07 05:00:00,Saturday,True
11119,2014,6,7,6,8.0,8.0,2.0,33.0,200.0,29.0,16.5,1000.2,15.7,0.0,NNE,0.5,Aotizhongxin,2014-06-07 06:00:00,Saturday,True
11120,2014,6,7,7,9.0,9.0,2.0,29.0,100.0,39.0,20.8,1000.1,11.7,0.0,N,3.4,Aotizhongxin,2014-06-07 07:00:00,Saturday,True
11121,2014,6,7,8,10.0,10.0,4.0,24.0,100.0,54.0,23.5,1000.1,10.9,0.0,NE,3.6,Aotizhongxin,2014-06-07 08:00:00,Saturday,True
11122,2014,6,7,9,7.0,7.0,2.0,10.0,100.0,88.0,25.0,999.8,10.1,0.0,NNE,2.8,Aotizhongxin,2014-06-07 09:00:00,Saturday,True
11123,2014,6,7,10,8.0,8.0,2.0,9.0,100.0,93.0,25.8,999.6,9.6,0.0,N,3.7,Aotizhongxin,2014-06-07 10:00:00,Saturday,True
11124,2014,6,7,11,9.0,9.0,2.0,8.0,200.0,97.0,26.7,999.0,8.6,0.0,NNE,3.3,Aotizhongxin,2014-06-07 11:00:00,Saturday,True
11125,2014,6,7,12,5.0,5.0,2.0,9.0,200.0,98.0,27.8,998.2,9.1,0.0,NNE,4.3,Aotizhongxin,2014-06-07 12:00:00,Saturday,True
11126,2014,6,7,13,8.0,8.0,2.0,11.0,300.0,99.0,29.0,997.3,10.2,0.0,NNW,2.2,Aotizhongxin,2014-06-07 13:00:00,Saturday,True
11127,2014,6,7,14,8.0,8.0,2.0,10.0,300.0,101.0,30.1,996.1,9.6,0.0,ENE,2.8,Aotizhongxin,2014-06-07 14:00:00,Saturday,True
11128,2014,6,7,15,4.0,4.0,2.0,10.0,300.0,97.0,30.5,995.6,6.4,0.0,NE,4.0,Aotizhongxin,2014-06-07 15:00:00,Saturday,True
11129,2014,6,7,16,3.0,3.0,2.0,10.0,400.0,98.0,30.7,995.5,7.8,0.0,NNE,2.1,Aotizhongxin,2014-06-07 16:00:00,Saturday,True
11130,2014,6,7,17,4.0,4.0,2.0,12.0,300.0,97.0,30.3,995.5,9.2,0.0,NE,2.0,Aotizhongxin,2014-06-07 17:00:00,Saturday,True
11131,2014,6,7,18,6.0,6.0,3.0,12.0,400.0,100.0,27.7,995.7,10.4,0.0,SSE,1.4,Aotizhongxin,2014-06-07 18:00:00,Saturday,True
11132,2014,6,7,19,7.0,7.0,3.0,27.0,200.0,88.0,26.0,996.4,11.4,0.0,WSW,0.8,Aotizhongxin,2014-06-07 19:00:00,Saturday,True
11133,2014,6,7,20,15.0,15.0,2.0,42.0,300.0,69.0,24.6,996.9,11.9,0.0,ESE,1.1,Aotizhongxin,2014-06-07 20:00:00,Saturday,True
11134,2014,6,7,21,17.0,17.0,3.0,69.0,400.0,36.0,23.3,997.3,13.5,0.0,NNE,0.4,Aotizhongxin,2014-06-07 21:00:00,Saturday,True
11135,2014,6,7,22,22.0,22.0,3.0,68.0,400.0,29.0,21.1,997.6,13.5,0.0,ENE,0.9,Aotizhongxin,2014-06-07 22:00:00,Saturday,True
11136,2014,6,7,23,29.0,29.0,3.0,88.0,400.0,11.0,20.4,997.4,13.8,0.0,ENE,0.2,Aotizhongxin,2014-06-07 23:00:00,Saturday,True
11137,2014,6,8,0,27.0,27.0,3.0,89.0,400.0,5.0,19.8,997.0,13.9,0.0,ESE,0.7,Aotizhongxin,2014-06-08 00:00:00,Sunday,True
11138,2014,6,8,1,33.0,33.0,5.0,87.0,500.0,2.0,19.1,996.8,14.1,0.0,NE,0.6,Aotizhongxin,2014-06-08 01:00:00,Sunday,True
11139,2014,6,8,2,27.0,27.0,4.0,65.0,400.0,2.0,18.2,997.4,14.1,0.0,ENE,0.8,Aotizhongxin,2014-06-08 02:00:00,Sunday,True
11140,2014,6,8,3,30.0,30.0,2.0,44.0,200.0,3.0,18.3,997.5,13.8,0.0,NE,0.8,Aotizhongxin,2014-06-08 03:00:00,Sunday,True
11141,2014,6,8,4,23.0,23.0,2.0,54.0,300.0,2.0,18.7,997.4,13.8,0.0,E,0.8,Aotizhongxin,2014-06-08 04:00:00,Sunday,True
11143,2014,6,8,6,18.0,18.0,2.0,50.0,400.0,8.0,19.3,997.5,14.1,0.0,E,1.0,Aotizhongxin,2014-06-08 06:00:00,Sunday,True
11144,2014,6,8,7,13.0,13.0,2.0,53.0,400.0,9.0,21.5,997.4,14.2,0.0,NE,1.2,Aotizhongxin,2014-06-08 07:00:00,Sunday,True
11145,2014,6,8,8,14.0,14.0,3.0,44.0,400.0,20.0,23.2,997.2,14.2,0.0,ENE,1.7,Aotizhongxin,2014-06-08 08:00:00,Sunday,True
11146,2014,6,8,9,30.0,30.0,9.0,53.0,900.0,20.0,25.0,996.6,14.8,0.0,ENE,1.4,Aotizhongxin,2014-06-08 09:00:00,Sunday,True
11147,2014,6,8,10,56.0,56.0,26.0,54.0,1600.0,44.0,26.7,996.1,14.1,0.0,E,1.7,Aotizhongxin,2014-06-08 10:00:00,Sunday,True
11148,2014,6,8,11,55.0,55.0,28.0,53.0,1100.0,72.0,28.3,995.2,15.2,0.0,S,1.1,Aotizhongxin,2014-06-08 11:00:00,Sunday,True
11149,2014,6,8,12,43.0,43.0,20.0,50.0,800.0,94.0,29.3,994.1,13.9,0.0,WSW,2.8,Aotizhongxin,2014-06-08 12:00:00,Sunday,True
11150,2014,6,8,13,49.0,49.0,19.0,50.0,1000.0,119.0,29.1,993.5,13.3,0.0,WSW,1.3,Aotizhongxin,2014-06-08 13:00:00,Sunday,True
11151,2014,6,8,14,54.0,54.0,20.0,45.0,1000.0,159.0,17.5,996.1,16.0,7.8,ENE,1.7,Aotizhongxin,2014-06-08 14:00:00,Sunday,True
11152,2014,6,8,15,41.0,41.0,13.0,38.0,700.0,159.0,18.1,996.5,17.8,0.5,E,1.4,Aotizhongxin,2014-06-08 15:00:00,Sunday,True
11153,2014,6,8,16,5.0,5.0,2.0,37.0,200.0,75.0,19.2,996.3,17.5,0.0,NW,1.4,Aotizhongxin,2014-06-08 16:00:00,Sunday,True
11154,2014,6,8,17,15.0,15.0,2.0,66.0,400.0,42.0,20.9,996.9,18.5,0.0,E,0.1,Aotizhongxin,2014-06-08 17:00:00,Sunday,True
11155,2014,6,8,18,14.0,14.0,2.0,65.0,400.0,47.0,21.6,995.7,16.3,0.0,WSW,2.0,Aotizhongxin,2014-06-08 18:00:00,Sunday,True
11156,2014,6,8,19,17.0,17.0,2.0,73.0,400.0,41.0,19.6,995.8,17.0,0.0,WSW,0.0,Aotizhongxin,2014-06-08 19:00:00,Sunday,True
11157,2014,6,8,20,28.0,28.0,2.0,104.0,600.0,11.0,18.7,996.6,17.0,0.0,ESE,0.4,Aotizhongxin,2014-06-08 20:00:00,Sunday,True
11158,2014,6,8,21,36.0,36.0,2.0,107.0,800.0,2.0,18.2,996.7,17.2,0.0,ESE,0.0,Aotizhongxin,2014-06-08 21:00:00,Sunday,True
11159,2014,6,8,22,37.0,37.0,2.0,110.0,800.0,2.0,17.5,996.5,17.0,0.0,W,0.2,Aotizhongxin,2014-06-08 22:00:00,Sunday,True
11160,2014,6,8,23,37.0,37.0,4.0,104.0,800.0,2.0,17.3,997.0,16.5,0.0,ESE,0.1,Aotizhongxin,2014-06-08 23:00:00,Sunday,True
11161,2014,6,9,0,26.0,26.0,2.0,101.0,700.0,2.0,16.9,997.1,16.6,0.0,ENE,1.0,Aotizhongxin,2014-06-09 00:00:00,Monday,False
11162,2014,6,9,1,34.0,34.0,2.0,87.0,500.0,2.0,16.4,996.9,16.2,0.0,NE,1.2,Aotizhongxin,2014-06-09 01:00:00,Monday,False
11163,2014,6,9,2,20.0,20.0,2.0,56.0,300.0,16.0,15.6,997.1,15.6,0.0,ENE,0.0,Aotizhongxin,2014-06-09 02:00:00,Monday,False
11164,2014,6,9,3,16.0,16.0,2.0,45.0,300.0,24.0,15.4,998.0,15.2,0.0,NNE,1.0,Aotizhongxin,2014-06-09 03:00:00,Monday,False
11165,2014,6,9,4,15.0,15.0,2.0,45.0,200.0,21.0,15.0,998.6,15.0,0.0,NNE,0.0,Aotizhongxin,2014-06-09 04:00:00,Monday,False
11166,2014,6,9,5,18.0,18.0,2.0,61.0,200.0,2.0,15.7,999.1,15.5,0.0,ENE,1.8,Aotizhongxin,2014-06-09 05:00:00,Monday,False
11167,2014,6,9,6,21.0,21.0,2.0,57.0,200.0,2.0,17.1,999.4,15.4,0.0,ENE,1.7,Aotizhongxin,2014-06-09 06:00:00,Monday,False
11168,2014,6,9,7,28.0,28.0,2.0,48.0,300.0,6.0,19.5,999.7,15.8,0.0,ENE,2.4,Aotizhongxin,2014-06-09 07:00:00,Monday,False
11169,2014,6,9,8,38.0,38.0,5.0,50.0,700.0,17.0,22.5,999.6,16.1,0.0,ENE,0.7,Aotizhongxin,2014-06-09 08:00:00,Monday,False
11170,2014,6,9,9,48.0,48.0,10.0,53.0,800.0,31.0,24.2,999.8,14.6,0.0,E,1.1,Aotizhongxin,2014-06-09 09:00:00,Monday,False
11171,2014,6,9,10,54.0,54.0,14.0,58.0,900.0,50.0,26.3,999.6,15.7,0.0,WSW,1.0,Aotizhongxin,2014-06-09 10:00:00,Monday,False
11172,2014,6,9,11,53.0,53.0,14.0,60.0,900.0,61.0,27.8,999.1,12.6,0.0,ENE,1.1,Aotizhongxin,2014-06-09 11:00:00,Monday,False
11173,2014,6,9,12,39.0,39.0,15.0,50.0,700.0,79.0,28.5,998.4,14.0,0.0,SW,1.9,Aotizhongxin,2014-06-09 12:00:00,Monday,False
11174,2014,6,9,13,36.0,36.0,15.0,41.0,600.0,95.0,29.5,997.7,10.6,0.0,WNW,0.6,Aotizhongxin,2014-06-09 13:00:00,Monday,False
11175,2014,6,9,14,28.0,28.0,12.0,33.0,500.0,113.0,29.6,997.4,14.2,0.0,W,2.0,Aotizhongxin,2014-06-09 14:00:00,Monday,False
11176,2014,6,9,15,30.0,30.0,11.0,33.0,500.0,130.0,28.9,997.3,13.9,0.0,WNW,1.2,Aotizhongxin,2014-06-09 15:00:00,Monday,False
11177,2014,6,9,16,47.0,47.0,9.0,36.0,600.0,178.0,29.3,997.4,12.3,0.0,N,0.5,Aotizhongxin,2014-06-09 16:00:00,Monday,False
11178,2014,6,9,17,33.0,33.0,8.0,24.0,300.0,164.0,28.3,997.7,10.5,0.0,N,1.0,Aotizhongxin,2014-06-09 17:00:00,Monday,False
11179,2014,6,9,18,22.0,22.0,6.0,23.0,400.0,138.0,26.5,998.3,13.9,0.0,ENE,1.7,Aotizhongxin,2014-06-09 18:00:00,Monday,False
11180,2014,6,9,19,23.0,23.0,4.0,45.0,600.0,110.0,23.8,999.7,12.7,0.0,ESE,1.2,Aotizhongxin,2014-06-09 19:00:00,Monday,False
11181,2014,6,9,20,30.0,30.0,4.0,64.0,500.0,92.0,23.4,1001.2,12.7,0.0,ENE,1.0,Aotizhongxin,2014-06-09 20:00:00,Monday,False
11182,2014,6,9,21,19.0,19.0,4.0,51.0,400.0,82.0,22.7,1002.4,14.8,0.1,E,1.7,Aotizhongxin,2014-06-09 21:00:00,Monday,False
11183,2014,6,9,22,24.0,24.0,2.0,43.0,400.0,86.0,20.6,1002.8,15.8,0.1,SE,0.8,Aotizhongxin,2014-06-09 22:00:00,Monday,False
11184,2014,6,9,23,41.0,41.0,2.0,38.0,600.0,94.0,20.6,1002.4,15.4,0.0,NE,0.8,Aotizhongxin,2014-06-09 23:00:00,Monday,False
11185,2014,6,10,0,49.0,49.0,4.0,30.0,700.0,106.0,19.3,1002.5,16.3,0.0,E,0.0,Aotizhongxin,2014-06-10 00:00:00,Tuesday,False
11186,2014,6,10,1,48.0,48.0,3.0,39.0,700.0,89.0,18.2,1002.6,16.5,0.0,ESE,0.0,Aotizhongxin,2014-06-10 01:00:00,Tuesday,False
11187,2014,6,10,2,61.0,61.0,4.0,51.0,800.0,63.0,17.7,1002.6,16.4,0.0,NE,0.0,Aotizhongxin,2014-06-10 02:00:00,Tuesday,False
11188,2014,6,10,3,68.0,68.0,2.0,63.0,800.0,42.0,17.7,1002.4,16.6,0.0,ESE,0.1,Aotizhongxin,2014-06-10 03:00:00,Tuesday,False
11189,2014,6,10,4,68.0,68.0,2.0,46.0,700.0,58.0,17.4,1002.7,16.1,0.0,NE,0.6,Aotizhongxin,2014-06-10 04:00:00,Tuesday,False
11190,2014,6,10,5,57.0,57.0,2.0,35.0,800.0,64.0,18.6,1003.4,16.2,0.0,ENE,0.6,Aotizhongxin,2014-06-10 05:00:00,Tuesday,False
11191,2014,6,10,6,61.0,61.0,2.0,37.0,1000.0,52.0,18.6,1003.5,16.9,0.2,NNE,1.3,Aotizhongxin,2014-06-10 06:00:00,Tuesday,False
